standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
2,1,4,2017-06-13,10:52 AM,10:54 AM,9,7.4,7.03,171,314,188,27.7,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AP/AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-14,11:29 AM,11:31 AM,8,7.46,7.1,162,302,180,28.2,no data,no data,0,0,surut,Keruh,Normal,Tidak,Tidak,Tidak,DP 01,AL/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-15,11:23 AM,11:25 AM,11,7.75,7.13,139,381,220,27.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-16,11:37 AM,11:39 AM,14,7.28,7.19,158,284,170,27.2,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AL/AP,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-17,2:44 PM,2:46 PM,23,7.53,7.18,190,274,164,28.6,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-18,11:15 AM,11:17 AM,15,7.69,7.18,173,340,210,28,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-19,2:12 PM,2:14 PM,12,7.66,7.31,169,356,231,29.8,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-20,2:25 PM,2:27 PM,9,7.68,7.21,166,340,221,29.8,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-21, 11:27,11:29 AM,12,7.56,7.37,154,410,266,29.8,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-22,2:00 PM,2:02 PM,11,7.58,7.24,160,486,311,29.4,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-23,2:54 PM,2:56 PM,8,7.61,7.18,173,470,282,29.1,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,DP 01,BK/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-24,11:28 AM,11:30 AM,7,7.7,7.18,160,338,215,29,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-25,11:20 AM,11:22 AM,8,7.61,7.21,175,326,195,29.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-26,2:58 PM,3:00 PM,10,7.93,7.27,165,348,208,31.6,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,DP 01,BK/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-27,2:17 PM,2:19 PM,8,7.81,7.28,149,359,215,28.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-28,1:32 PM,1:34 PM,6,7.54,7.3,124,510,331,30,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-29,2:20 PM,2:22 PM,8,7.61,7.21,157,534,320,27.1,no data,no data,0,0,Pasang,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-06-30,10:10 AM,10:12 AM,15,7.66,7.34,181,536,348,29.4,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-01,1:40 PM,1:42 PM,14,7.64,7.34,166,526,341,28.1,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-02,12:05 PM,12:07 PM,20,7.4,7.12,179,397,199,28.6,no data,no data,0,0,surut,Agak keruh,Normal,ada,Ada,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-03,1:15 PM,1:17 PM,7,7.36,7.05,186,355,213,28.9,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-04,11:13 AM,11:15 AM,12,7.64,7.14,157,528,286,28.7,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,AL/RH/RT/BK,no data,no data,no data,no data,no data,Quarterly
2,1,4,2017-07-05,3:40 PM,3:42 PM,7,7.41,7.21,162,511,275,29.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-06,2:42 PM,2:44 PM,10,7.42,7.28,141,428,231,30.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-07,2:18 PM,2:20 PM,10,7.63,7.15,138,390,238,29,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-08,2:58 PM,3:00 PM,10,7.58,7.04,181,561,364,30,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-09,11:28 AM,11:30 AM,5,7.9,7.01,129,489,293,28,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-10,2:48 PM,2:50 PM,4,7.8,7.18,109,452,244,30.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-11,11:30 AM,11:32 AM,3,7.54,7.24,158,510,331,28.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AP,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-12,11:27 AM,11:29 AM,5,7.6,7.23,156,482,260,28.4,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,DP 01,BK/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-13,2:07 PM,2:09 PM,7,7.63,7.11,158,510,293,28,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-14,2:10 PM,2:12 PM,8,7.64,7.21,158,530,344,29.9,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,AP/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-15,2:02 PM,2:04 PM,10,7.66,7.26,173,524,340,29.1,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,AP/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-16,11:15 AM,11:17 AM,3,7.7,7.21,179,530,286,27.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-17,10:41 AM,10:43 AM,5,7.65,7.31,170,542,292,27.4,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,DP 01,AP/AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-18,2:10 PM,2:12 PM,13,7.58,7.15,152,520,280,28.8,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AP/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-19,1:54 PM,1:56 PM,10,7.69,7.27,138,620,391,29,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AP/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-20,10:10 AM,10:12 AM,9,7.6,7.15,180,605,376,28.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-21,11:13 AM,11:15 AM,9,7.83,7.18,136,693,398,28,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-22,1:40 PM,1:42 PM,10,8,7.2,164,680,442,30.1,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-23,11:27 AM,11:29 AM,8,8.04,7.26,170,650,351,28.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AP/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-24,1:38 PM,1:40 PM,4,7.86,7.2,164,610,329,28.5,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-25,2:23 PM,2:25 PM,3,8.06,7.01,138,590,320,29.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-26,1:18 PM,1:20 PM,10,8.11,7.14,149,520,280,24.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-27,2:40 PM,2:42 PM,5,7.96,7.04,154,574,373,29.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-28,2:14 PM,2:16 PM,7,7.53,7.04,159,518,341,28.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-29,2:30 PM,2:32 PM,5,7.59,7.2,155,521,343,30.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-30,11:39 AM,11:41 AM,4,7.94,7.04,168,547,328,28.3,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-07-31,1:14 PM,1:16 PM,3,8.18,7.05,182,526,283,28.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-01,11:00 AM,11:05 AM,2,7.75,7.21,163,474,256,27.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT/BK/RH,no data,no data,no data,no data,no data,Monthly
2,1,4,2017-08-02,10:58 AM,11:00 AM,3,7.69,7.18,158,489,293,28.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-03,2:10 PM,2:12 PM,6,7.58,7.24,161,498,323,30.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-04,2:10 PM,2:12 PM,5,7.73,7.13,169,509,335,30.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-05,1:40 PM,1:42 PM,6,7.6,6.91,138,480,310,30,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-06,11:16 AM,11:18 AM,3,7.88,7.21,179,485,281,29.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-07,2:22 PM,2:24 PM,2,7.67,7.24,168,471,273,29.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-08,1:30 PM,1:32 PM,2,7.88,6.97,196,310,182,28.7,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-09,2:10 PM,2:12 PM,5,7.98,7.1,183,240,138,29.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-10,2:53 PM,2:55 PM,10,7.53,6.81,166,310,198.4,28.4,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-11,2:10 PM,2:12 PM,6,8.04,7.01,164,314,207,30.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-12,11:07 AM,11:09 AM,5,7.87,6.98,176,297,178,28.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-13,2:04 PM,2:06 PM,4,8.04,7.01,155,310,204,29.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-14,1:53 PM,1:55 PM,4,7.88,7.21,169,310,204,28.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-15,1:03 PM,1:05 PM,4,7.61,7.28,171,305,176,27.5,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-16,11:59 AM,12:01 PM,5,7.43,7.18,180,290,174,27.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-17,1:18 PM,1:20 PM,7,7.94,7.05,113,480,275,28.2,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-18,10:51 AM,10:53 AM,5,7.81,7.11,126,410,246,28.6,no data,no data,0,0,surut,Agak keruh,Normal,Tidak,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-19,11:23 AM,11:25 AM,6,7.87,7.12,145,392,235,27.9,no data,no data,0,0,surut,Agak keruh,Normal,ada,Tidak,Tidak,DP 01,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-20,2:10 PM,2:12 PM,5,7.96,7.1,149,380,250,30.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-21,2:16 PM,2:18 PM,3,8.06,7.28,172,310,204,29.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-22,2:01 PM,2:03 PM,5,7.64,7.18,129,261,172,29.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,DP 01,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-23,2:50 PM,2:52 PM,6,7.42,7.08,138,283,175,28.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-24,11:12 AM,11:14 AM,3,8.11,7.21,177,214,128.4,28.8,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,AP/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-25,10:40 AM,10:42 AM,7,7.63,7.14,140,243.1,145.8,28.3,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-26,11:26 AM,11:28 AM,4,7.88,7.06,157,310,186,28,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-27,1:15 PM,1:17 PM,6,7.69,7.16,173,516,340,31.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-28,2:00 PM,2:02 PM,4,7.93,7.14,161,324,213,30,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-29,1:50 PM,1:52 PM,3,8.18,7.24,166,246,162,29.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AP/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-30,1:50 PM,1:52 PM,2,7.93,7.14,181,219,144,30,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-08-31,2:07 PM,2:09 PM,2,8.16,7.14,170,241,144,29.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AP/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-01,10:22 AM,10:24 AM,2,7.83,7.08,203,375,201,27.5,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,rh/rt/bk,no data,no data,no data,no data,no data,Monthly
2,1,4,2017-09-02,3:04 PM,3:06 PM,1,7.44,7.2,212,379,212,29.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-03,1:18 PM,1:20 PM,2,7.56,6.81,190,408,306,29,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-04,1:36 PM,1:38 PM,4,7.73,6.91,205,358,216,28.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/HM,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-05,11:33 AM,11:35 AM,7,7.94,7.1,193,342,203,28.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-06,10:59 AM,11:01 AM,2,7.63,6.92,225,380,250,27.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-07,2:35 PM,2:37 PM,3,8.13,7.11,176,377,200,28.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/MW/HM,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-08,2:15 PM,2:17 PM,3,7.96,7.11,147,298,178,28.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/DS,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-09,9:50 AM,9:52 AM,3,7.87,7.05,151,276,162,27.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AP,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-10,11:23 AM,11:25 AM,3,7.81,6.92,163,270,160,27.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/AP,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-11,9:57 AM,9:59 AM,9,7.78,7.21,166,290,168,27,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AP/HM,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-12,10:52 AM,10:54 AM,5,7.81,7.24,169,260,150.8,27.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-13,1:35 PM,1:38 PM,3,8.33,7.09,217,347,161,27.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,AL/MW,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-14,11:10 AM,11:12 AM,4,7.91,7.15,216,351,203,26.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK/HM,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-15,1:20 PM,1:22 PM,3,7.86,7.06,205,320,178,27.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-16,10:57 AM,10:59 AM,4,7.72,7.03,200,300,160,27.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-17,10:29 AM,10:31 AM,3,7.98,7.11,216,322,177,27.9,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-18,10:49 AM,10:52 AM,2,7.66,7,210,310,152,28.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-19,10:10 AM,10:12 AM,2,8.06,7.18,217,300,179.3,27.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-20,11:06 AM,11:08 AM,2,7.94,7.14,126,348,191.4,27.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-21,10:25 AM,10:27 AM,2,7.74,7.26,129,351,193,26.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-22,10:42 AM,10:44 AM,5,7.86,7.12,140,342,185,27.2,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-23,10:24 AM,10:26 AM,8,7.98,7.26,177,321,176,26.7,no data,no data,0,0,surut,Agak keruh,Normal,ada,Ada,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-24,9:59 AM,10:01 AM,4,7.96,7.21,180,316,173,26.4,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-25,9:40 AM,9:42 AM,5,7.9,7.24,186,304,167,25.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-26,10:40 AM,10:42 AM,4,7.72,7.13,180,290,171,26.8,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,AL,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-27,12:15 PM,12:17 PM,3,8.31,7.21,195,292,154,28.5,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-28,12:02 PM,12:04 PM,3,7.81,7.22,198,281.2,162.9,28.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-29,12:26 PM,12:28 PM,4,8.03,7.29,175,274,161,27.9,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-09-30,10:36 AM,10:38 AM,3,8.21,7.2,186,270,162.2,27,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-01,7:10 AM,7:12 AM,2,8.04,6.98,170,254,167,26.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-02,9:10 AM,9:12 AM,3,7.64,7.12,188,198.8,130.6,27.1,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-03,2:10 PM,2:12 PM,2,7.69,7.28,176,199.2,131,28.6,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-04,2:30 PM,2:32 PM,4,8.1,7.29,178,224,147,28.8,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-05,11:27 AM,11:29 AM,4,8.03,7.1,184,220,143,28,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT/RH,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-06,10:08 AM,10:10 AM,4,8.29,7.06,231,237,126,27.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT/HM/MW/RH,no data,no data,no data,no data,no data,Monthly
2,1,4,2017-10-07,1:48 PM,1:50 PM,7,8.2,7.18,238,230,138,30,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK/MW,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-08,11:13 AM,11:15 AM,6,8.14,7.24,226,236,155,27.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-09,1:30 PM,1:32 PM,4,8.2,7.19,231,229,151,28.4,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-10,11:13 AM,11:15 AM,4,8.29,7.26,228,240,144,28.5,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,BK/RH/RT,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-11,11:02 AM,11:04 AM,5,7.44,7.3,224,256,153,27.6,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-12,11:17 AM,11:19 AM,5,7.81,7.21,229,263,157,27.8,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-13,11:16 AM,11:18 AM,4,7.8,7.18,215,278,166,28.8,no data,no data,0,0,surut,Normal,Normal,ada,Tidak,Tidak,Creek,BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-14,10:32 AM,10:34 AM,3,7.71,7.07,203,260,158,28,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,AL/BK,no data,no data,no data,no data,no data,no data
2,1,4,2017-10-15,9:40 AM,9:42 AM,4,7.66,7.12,210,254,167,26.2,no data,no data,0,0,surut,Normal,Normal,Tidak,Tidak,Tidak,Creek,RT/RH,no data,no data,no data,no data,no data,no data
